"year","deploy_date","collect_date","sample_month","site_code","exposure","zone","collector_type","replicate","proportion_sampled","count_classcode","count","method_code","sampler","notes"
2011,2011-06-19,2011-07-18,".","CBLN00","exposed","int_mid","tuffy",3,1,49,23,13,"AKent",".,"
2011,2011-06-19,2011-07-18,".","CBLN00","exposed","int_mid","tuffy",3,1,49,42,13,"MPoole",".,"
2011,2011-06-19,2011-07-18,".","CBLN00","exposed","int_mid","tuffy",3,1,50,0,13,"AKent",".,"
2011,2011-06-19,2011-07-18,".","CBLN00","exposed","int_mid","tuffy",3,1,50,0,13,"MPoole",".,"
2011,2011-06-19,2011-07-18,".","CBLN00","exposed","int_mid","tuffy",3,1,62,0,13,"AKent",".,"
2011,2011-06-19,2011-07-18,".","CBLN00","exposed","int_mid","tuffy",3,1,62,0,13,"MPoole",".,"
2011,2011-06-19,2011-07-18,".","CBLN00","exposed","int_mid","tuffy",3,1,70,0,13,"AKent",".,"
2011,2011-06-19,2011-07-18,".","CBLN00","exposed","int_mid","tuffy",3,1,70,0,13,"MPoole",".,"
2011,2011-06-19,2011-07-18,".","CBLN00","exposed","int_mid","tuffy",4,1,12,0,13,"AKent",".,"
2011,2011-06-19,2011-07-18,".","CBLN00","exposed","int_mid","tuffy",4,1,12,0,13,"SCook",".,"
2011,2011-06-19,2011-07-18,".","CBLN00","exposed","int_mid","tuffy",4,1,47,3,13,"AKent",".,"
2011,2011-06-19,2011-07-18,".","CBLN00","exposed","int_mid","tuffy",4,1,47,24,13,"SCook",".,"
2011,2011-06-19,2011-07-18,".","CBLN00","exposed","int_mid","tuffy",4,1,49,7,13,"AKent",".,"
2011,2011-06-19,2011-07-18,".","CBLN00","exposed","int_mid","tuffy",4,1,49,32,13,"SCook",".,"
2011,2011-06-19,2011-07-18,".","CBLN00","exposed","int_mid","tuffy",4,1,50,0,13,"AKent",".,"
2011,2011-06-19,2011-07-18,".","CBLN00","exposed","int_mid","tuffy",4,1,50,0,13,"SCook",".,"
2011,2011-06-19,2011-07-18,".","CBLN00","exposed","int_mid","tuffy",4,1,62,0,13,"AKent",".,"
2011,2011-06-19,2011-07-18,".","CBLN00","exposed","int_mid","tuffy",4,1,62,0,13,"SCook",".,"
2011,2011-06-19,2011-07-18,".","CBLN00","exposed","int_mid","tuffy",4,1,70,0,13,"AKent",".,"
2011,2011-06-19,2011-07-18,".","CBLN00","exposed","int_mid","tuffy",4,1,70,0,13,"SCook",".,"
2011,2011-06-19,2011-07-18,".","CBLN00","exposed","int_mid","tuffy",5,1,12,0,13,"SCook",".,"
2011,2011-06-19,2011-07-18,".","CBLN00","exposed","int_mid","tuffy",5,1,47,24,13,"SCook",".,"
2011,2011-06-19,2011-07-18,".","CBLN00","exposed","int_mid","tuffy",5,1,49,49,13,"SCook",".,"
2011,2011-06-19,2011-07-18,".","CBLN00","exposed","int_mid","tuffy",5,1,50,0,13,"SCook",".,"
2011,2011-06-19,2011-07-18,".","CBLN00","exposed","int_mid","tuffy",5,1,62,0,13,"SCook",".,"
2011,2011-06-19,2011-07-18,".","CBLN00","exposed","int_mid","tuffy",5,1,70,0,13,"SCook",".,"
2011,2011-06-19,2011-07-18,".","CBLS00","exposed","int_mid","tuffy",3,1,12,0,13,"MPoole",".,"
2011,2011-06-19,2011-07-18,".","CBLS00","exposed","int_mid","tuffy",3,1,47,3,13,"MPoole",".,"
2011,2011-06-19,2011-07-18,".","CBLS00","exposed","int_mid","tuffy",3,1,49,42,13,"MPoole",".,"
2011,2011-06-19,2011-07-18,".","CBLS00","exposed","int_mid","tuffy",3,1,50,0,13,"MPoole",".,"
2011,2011-06-19,2011-07-18,".","CBLS00","exposed","int_mid","tuffy",3,1,62,0,13,"MPoole",".,"
2011,2011-06-19,2011-07-18,".","CBLS00","exposed","int_mid","tuffy",3,1,70,0,13,"MPoole",".,"
2011,2011-06-20,2011-07-17,".","POHX00","exposed","int_mid","tuffy",1,1,12,1,13,"MDuncan",".,"
2011,2011-06-20,2011-07-17,".","POHX00","exposed","int_mid","tuffy",1,1,47,13,13,"MDuncan",".,"
2011,2011-06-20,2011-07-17,".","POHX00","exposed","int_mid","tuffy",1,1,49,1241,13,"MDuncan",".,"
2011,2011-06-20,2011-07-17,".","POHX00","exposed","int_mid","tuffy",1,1,50,0,13,"MDuncan",".,"
2011,2011-06-20,2011-07-17,".","POHX00","exposed","int_mid","tuffy",1,1,62,0,13,"MDuncan",".,"
2011,2011-06-20,2011-07-17,".","POHX00","exposed","int_mid","tuffy",1,1,70,0,13,"MDuncan",".,"
2011,2011-06-20,2011-07-17,".","POHX00","exposed","int_mid","tuffy",2,1,12,0,13,"MDuncan",".,"
2011,2011-06-20,2011-07-17,".","POHX00","exposed","int_mid","tuffy",2,1,47,32,13,"MDuncan",".,"
2011,2011-06-20,2011-07-17,".","POHX00","exposed","int_mid","tuffy",2,1,49,512,13,"MDuncan",".,"
2011,2011-06-20,2011-07-17,".","POHX00","exposed","int_mid","tuffy",2,1,50,0,13,"MDuncan",".,"
2011,2011-06-20,2011-07-17,".","POHX00","exposed","int_mid","tuffy",2,1,62,0,13,"MDuncan",".,"
2011,2011-06-20,2011-07-17,".","POHX00","exposed","int_mid","tuffy",2,1,70,0,13,"MDuncan",".,"
2011,2011-06-20,2011-07-17,".","POHX00","exposed","int_mid","tuffy",4,1,12,5,13,"MDuncan",".,"
2011,2011-06-20,2011-07-17,".","POHX00","exposed","int_mid","tuffy",4,1,47,73,13,"MDuncan",".,"
2011,2011-06-20,2011-07-17,".","POHX00","exposed","int_mid","tuffy",4,1,49,1378,13,"MDuncan",".,"
2011,2011-06-20,2011-07-17,".","POHX00","exposed","int_mid","tuffy",4,1,50,0,13,"MDuncan",".,"
2011,2011-06-20,2011-07-17,".","POHX00","exposed","int_mid","tuffy",4,1,62,0,13,"MDuncan",".,"
2011,2011-06-20,2011-07-17,".","POHX00","exposed","int_mid","tuffy",4,1,70,0,13,"MDuncan",".,"
2011,2011-06-20,2011-07-17,".","POHX00","exposed","int_mid","tuffy",5,1,12,0,13,"MDuncan",".,"
2011,2011-06-20,2011-07-17,".","POHX00","exposed","int_mid","tuffy",5,1,47,15,13,"MDuncan",".,"
2011,2011-06-20,2011-07-17,".","POHX00","exposed","int_mid","tuffy",5,1,49,205,13,"MDuncan",".,"
2011,2011-06-20,2011-07-17,".","POHX00","exposed","int_mid","tuffy",5,1,50,0,13,"MDuncan",".,"
2011,2011-06-20,2011-07-17,".","POHX00","exposed","int_mid","tuffy",5,1,62,0,13,"MDuncan",".,"
2011,2011-06-20,2011-07-17,".","POHX00","exposed","int_mid","tuffy",5,1,70,0,13,"MDuncan",".,"
2011,2011-06-20,2011-07-18,".","CARX00","exposed","int_mid","tuffy",1,1,12,0,13,"SCook",".,"
2011,2011-06-20,2011-07-18,".","CARX00","exposed","int_mid","tuffy",1,1,47,18,13,"SCook",".,"
2011,2011-06-20,2011-07-18,".","CARX00","exposed","int_mid","tuffy",1,1,49,68,13,"SCook",".,"
2011,2011-06-20,2011-07-18,".","CARX00","exposed","int_mid","tuffy",1,1,50,0,13,"SCook",".,"
2011,2011-06-20,2011-07-18,".","CARX00","exposed","int_mid","tuffy",1,1,62,0,13,"SCook",".,"
2011,2011-06-20,2011-07-18,".","CARX00","exposed","int_mid","tuffy",1,1,70,0,13,"SCook",".,"
2011,2011-06-20,2011-07-18,".","CARX00","exposed","int_mid","tuffy",2,1,12,0,13,"SCook",".,"
2011,2011-06-20,2011-07-18,".","CARX00","exposed","int_mid","tuffy",2,1,47,28,13,"SCook",".,"
2011,2011-06-20,2011-07-18,".","CARX00","exposed","int_mid","tuffy",2,1,49,25,13,"SCook",".,"
2011,2011-06-20,2011-07-18,".","CARX00","exposed","int_mid","tuffy",2,1,50,0,13,"SCook",".,"
2011,2011-06-20,2011-07-18,".","CARX00","exposed","int_mid","tuffy",2,1,62,0,13,"SCook",".,"
2011,2011-06-20,2011-07-18,".","CARX00","exposed","int_mid","tuffy",2,1,70,0,13,"SCook",".,"
2011,2011-06-20,2011-07-18,".","CARX00","exposed","int_mid","tuffy",3,1,12,1,13,"AJohnson",".,"
2011,2011-06-20,2011-07-18,".","CARX00","exposed","int_mid","tuffy",3,1,47,3,13,"AJohnson",".,"
2011,2011-06-20,2011-07-18,".","CARX00","exposed","int_mid","tuffy",3,1,49,72,13,"AJohnson",".,"
2011,2011-06-20,2011-07-18,".","CARX00","exposed","int_mid","tuffy",3,1,50,0,13,"AJohnson",".,"
2011,2011-06-20,2011-07-18,".","CARX00","exposed","int_mid","tuffy",3,1,62,0,13,"AJohnson",".,"
2011,2011-06-20,2011-07-18,".","CARX00","exposed","int_mid","tuffy",3,1,70,0,13,"AJohnson",".,"
2011,2011-06-20,2011-07-18,".","CARX00","exposed","int_mid","tuffy",4,1,12,0,13,"SCook",".,"
2011,2011-06-20,2011-07-18,".","CARX00","exposed","int_mid","tuffy",4,1,47,11,13,"SCook",".,"
2011,2011-06-20,2011-07-18,".","CARX00","exposed","int_mid","tuffy",4,1,49,81,13,"SCook",".,"
2011,2011-06-20,2011-07-18,".","CARX00","exposed","int_mid","tuffy",4,1,50,0,13,"SCook",".,"
2011,2011-06-20,2011-07-18,".","CARX00","exposed","int_mid","tuffy",4,1,62,0,13,"SCook",".,"
2011,2011-06-20,2011-07-18,".","CARX00","exposed","int_mid","tuffy",4,1,70,0,13,"SCook",".,"
2011,2011-06-20,2011-07-18,".","CARX00","exposed","int_mid","tuffy",5,1,12,0,13,"SCook",".,"
2011,2011-06-20,2011-07-18,".","CARX00","exposed","int_mid","tuffy",5,1,47,7,13,"SCook",".,"
2011,2011-06-20,2011-07-18,".","CARX00","exposed","int_mid","tuffy",5,1,49,5,13,"SCook",".,"
2011,2011-06-20,2011-07-18,".","CARX00","exposed","int_mid","tuffy",5,1,50,0,13,"SCook",".,"
2011,2011-06-20,2011-07-18,".","CARX00","exposed","int_mid","tuffy",5,1,62,0,13,"SCook",".,"
2011,2011-06-20,2011-07-18,".","CARX00","exposed","int_mid","tuffy",5,1,70,0,13,"SCook",".,"
2011,2011-06-21,2011-07-14,".","CMRX00","exposed","int_mid","tuffy",4,1,12,1,13,"SCook",".,"
2011,2011-06-21,2011-07-14,".","CMRX00","exposed","int_mid","tuffy",4,1,47,29,13,"SCook",".,"
2011,2011-06-21,2011-07-14,".","CMRX00","exposed","int_mid","tuffy",4,1,49,155,13,"SCook",".,"
2011,2011-06-21,2011-07-14,".","CMRX00","exposed","int_mid","tuffy",4,1,50,0,13,"SCook",".,"
2011,2011-06-21,2011-07-14,".","CMRX00","exposed","int_mid","tuffy",4,1,62,0,13,"SCook",".,"
2011,2011-06-21,2011-07-14,".","CMRX00","exposed","int_mid","tuffy",4,1,70,0,13,"SCook",".,"
2011,2011-06-21,2011-07-14,".","CMRX00","exposed","int_mid","tuffy",5,1,12,2,13,"SCook",".,"
2011,2011-06-21,2011-07-14,".","CMRX00","exposed","int_mid","tuffy",5,1,47,107,13,"SCook",".,"
2011,2011-06-21,2011-07-14,".","CMRX00","exposed","int_mid","tuffy",5,1,49,115,13,"SCook",".,"
2011,2011-06-21,2011-07-14,".","CMRX00","exposed","int_mid","tuffy",5,1,50,0,13,"SCook",".,"
2011,2011-06-21,2011-07-14,".","CMRX00","exposed","int_mid","tuffy",5,1,62,0,13,"SCook",".,"
2011,2011-06-21,2011-07-14,".","CMRX00","exposed","int_mid","tuffy",5,1,70,0,13,"SCook",".,"
2011,2011-06-21,2011-07-19,".","CMRX00","exposed","int_mid","tuffy",1,1,12,0,13,"SCook",".,"
2011,2011-06-21,2011-07-19,".","CMRX00","exposed","int_mid","tuffy",1,1,47,1421,13,"SCook",".,"
2011,2011-06-21,2011-07-19,".","CMRX00","exposed","int_mid","tuffy",1,1,49,618,13,"SCook",".,"
2011,2011-06-21,2011-07-19,".","CMRX00","exposed","int_mid","tuffy",1,1,50,0,13,"SCook",".,"
2011,2011-06-21,2011-07-19,".","CMRX00","exposed","int_mid","tuffy",1,1,62,0,13,"SCook",".,"
2011,2011-06-21,2011-07-19,".","CMRX00","exposed","int_mid","tuffy",1,1,70,0,13,"SCook",".,"
2011,2011-06-21,2011-07-19,".","CMRX00","exposed","int_mid","tuffy",2,1,12,4,13,"MPoole",".,"
2011,2011-06-21,2011-07-19,".","CMRX00","exposed","int_mid","tuffy",2,1,47,48,13,"MPoole",".,"
2011,2011-06-21,2011-07-19,".","CMRX00","exposed","int_mid","tuffy",2,1,49,1049,13,"MPoole",".,"
2011,2011-06-21,2011-07-19,".","CMRX00","exposed","int_mid","tuffy",2,1,50,0,13,"MPoole",".,"
2011,2011-06-21,2011-07-19,".","CMRX00","exposed","int_mid","tuffy",2,1,62,0,13,"MPoole",".,"
2011,2011-06-21,2011-07-19,".","CMRX00","exposed","int_mid","tuffy",2,1,70,0,13,"MPoole",".,"
2011,2011-06-21,2011-07-19,".","CMRX00","exposed","int_mid","tuffy",3,1,12,0,13,"AKent",".,"
2011,2011-06-21,2011-07-19,".","CMRX00","exposed","int_mid","tuffy",3,1,47,178,13,"AKent",".,"
2011,2011-06-21,2011-07-19,".","CMRX00","exposed","int_mid","tuffy",3,1,49,1601,13,"AKent",".,"
2011,2011-06-21,2011-07-19,".","CMRX00","exposed","int_mid","tuffy",3,1,50,0,13,"AKent",".,"
2011,2011-06-21,2011-07-19,".","CMRX00","exposed","int_mid","tuffy",3,1,62,0,13,"AKent",".,"
2011,2011-06-21,2011-07-19,".","CMRX00","exposed","int_mid","tuffy",3,1,70,0,13,"AKent",".,"
2011,2011-06-21,2011-07-19,".","CMRX00","exposed","int_mid","tuffy",4,1,12,23,13,"AJohnson",".,"
2011,2011-06-21,2011-07-19,".","CMRX00","exposed","int_mid","tuffy",4,1,47,403,13,"AJohnson",".,"
2011,2011-06-21,2011-07-19,".","CMRX00","exposed","int_mid","tuffy",4,1,49,595,13,"AJohnson",".,"
2011,2011-06-21,2011-07-19,".","CMRX00","exposed","int_mid","tuffy",4,1,50,0,13,"AJohnson",".,"
2011,2011-06-21,2011-07-19,".","CMRX00","exposed","int_mid","tuffy",4,1,62,0,13,"AJohnson",".,"
2011,2011-06-21,2011-07-19,".","CMRX00","exposed","int_mid","tuffy",4,1,70,0,13,"AJohnson",".,"
2011,2011-06-21,2011-07-19,".","CMRX00","exposed","int_mid","tuffy",5,1,12,11,13,"AJohnson",".,"
2011,2011-06-21,2011-07-19,".","CMRX00","exposed","int_mid","tuffy",5,1,47,816,13,"AJohnson",".,"
2011,2011-06-21,2011-07-19,".","CMRX00","exposed","int_mid","tuffy",5,1,49,1359,13,"AJohnson",".,"
2011,2011-06-21,2011-07-19,".","CMRX00","exposed","int_mid","tuffy",5,1,50,0,13,"AJohnson",".,"
2011,2011-06-21,2011-07-19,".","CMRX00","exposed","int_mid","tuffy",5,1,62,0,13,"AJohnson",".,"
2011,2011-06-21,2011-07-19,".","CMRX00","exposed","int_mid","tuffy",5,1,70,0,13,"AJohnson",".,"
2011,2011-07-05,2011-08-01,".","CMEN00","exposed","int_mid","tuffy",1,1,12,0,13,"UNK",".,"
2011,2011-07-05,2011-08-01,".","CMEN00","exposed","int_mid","tuffy",1,1,47,0,13,"UNK",".,"
2011,2011-07-05,2011-08-01,".","CMEN00","exposed","int_mid","tuffy",1,1,49,2,13,"UNK",".,"
2011,2011-07-05,2011-08-01,".","CMEN00","exposed","int_mid","tuffy",1,1,50,0,13,"UNK",".,"
2011,2011-07-05,2011-08-01,".","CMEN00","exposed","int_mid","tuffy",1,1,62,0,13,"UNK",".,"
2011,2011-07-05,2011-08-01,".","CMEN00","exposed","int_mid","tuffy",1,1,70,0,13,"UNK",".,"
2011,2011-07-05,2011-08-01,".","CMEN00","exposed","int_mid","tuffy",2,1,12,2,13,"UNK",".,"
2011,2011-07-05,2011-08-01,".","CMEN00","exposed","int_mid","tuffy",2,1,47,2,13,"UNK",".,"
2011,2011-07-05,2011-08-01,".","CMEN00","exposed","int_mid","tuffy",2,1,49,4,13,"UNK",".,"
2011,2011-07-05,2011-08-01,".","CMEN00","exposed","int_mid","tuffy",2,1,50,0,13,"UNK",".,"
2011,2011-07-05,2011-08-01,".","CMEN00","exposed","int_mid","tuffy",2,1,62,0,13,"UNK",".,"
2011,2011-07-05,2011-08-01,".","CMEN00","exposed","int_mid","tuffy",2,1,70,0,13,"UNK",".,"
2011,2011-07-05,2011-08-01,".","CMEN00","exposed","int_mid","tuffy",3,1,12,1,13,"UNK","myt_sp._1/2_425_cell_left_blank,"
2011,2011-07-05,2011-08-01,".","CMEN00","exposed","int_mid","tuffy",3,1,47,0,13,"UNK","myt_sp._1/2_425_cell_left_blank,"
2011,2011-07-05,2011-08-01,".","CMEN00","exposed","int_mid","tuffy",3,1,49,7,13,"UNK","myt_sp._1/2_425_cell_left_blank,"
2011,2011-07-05,2011-08-01,".","CMEN00","exposed","int_mid","tuffy",3,1,50,0,13,"UNK","myt_sp._1/2_425_cell_left_blank,"
2011,2011-07-05,2011-08-01,".","CMEN00","exposed","int_mid","tuffy",3,1,62,0,13,"UNK","myt_sp._1/2_425_cell_left_blank,"
2011,2011-07-05,2011-08-01,".","CMEN00","exposed","int_mid","tuffy",3,1,70,0,13,"UNK","myt_sp._1/2_425_cell_left_blank,"
2011,2011-07-05,2011-08-01,".","CMEN00","exposed","int_mid","tuffy",4,1,12,0,13,"UNK",".,"
2011,2011-07-05,2011-08-01,".","CMEN00","exposed","int_mid","tuffy",4,1,47,0,13,"UNK",".,"
2011,2011-07-05,2011-08-01,".","CMEN00","exposed","int_mid","tuffy",4,1,49,2,13,"UNK",".,"
2011,2011-07-05,2011-08-01,".","CMEN00","exposed","int_mid","tuffy",4,1,50,0,13,"UNK",".,"
2011,2011-07-05,2011-08-01,".","CMEN00","exposed","int_mid","tuffy",4,1,62,0,13,"UNK",".,"
2011,2011-07-05,2011-08-01,".","CMEN00","exposed","int_mid","tuffy",4,1,70,0,13,"UNK",".,"
2011,2011-07-05,2011-08-01,".","CMEN00","exposed","int_mid","tuffy",5,1,12,2,13,"AJohnson",".,"
2011,2011-07-05,2011-08-01,".","CMEN00","exposed","int_mid","tuffy",5,1,47,0,13,"AJohnson",".,"
2011,2011-07-05,2011-08-01,".","CMEN00","exposed","int_mid","tuffy",5,1,49,4,13,"AJohnson",".,"
2011,2011-07-05,2011-08-01,".","CMEN00","exposed","int_mid","tuffy",5,1,50,0,13,"AJohnson",".,"
2011,2011-07-05,2011-08-01,".","CMEN00","exposed","int_mid","tuffy",5,1,62,0,13,"AJohnson",".,"
2011,2011-07-05,2011-08-01,".","CMEN00","exposed","int_mid","tuffy",5,1,70,0,13,"AJohnson",".,"
2011,2011-07-05,2011-08-01,".","CMES00","exposed","int_mid","tuffy",1,1,12,0,13,"AKent",".,"
2011,2011-07-05,2011-08-01,".","CMES00","exposed","int_mid","tuffy",1,1,47,0,13,"AKent",".,"
2011,2011-07-05,2011-08-01,".","CMES00","exposed","int_mid","tuffy",1,1,49,21,13,"AKent",".,"
2011,2011-07-05,2011-08-01,".","CMES00","exposed","int_mid","tuffy",1,1,50,0,13,"AKent",".,"
2011,2011-07-05,2011-08-01,".","CMES00","exposed","int_mid","tuffy",1,1,62,0,13,"AKent",".,"
2011,2011-07-05,2011-08-01,".","CMES00","exposed","int_mid","tuffy",1,1,70,0,13,"AKent",".,"
2011,2011-07-05,2011-08-01,".","CMES00","exposed","int_mid","tuffy",2,1,12,0,13,"AKent",".,"
2011,2011-07-05,2011-08-01,".","CMES00","exposed","int_mid","tuffy",2,1,47,0,13,"AKent",".,"
2011,2011-07-05,2011-08-01,".","CMES00","exposed","int_mid","tuffy",2,1,49,12,13,"AKent",".,"
2011,2011-07-05,2011-08-01,".","CMES00","exposed","int_mid","tuffy",2,1,50,0,13,"AKent",".,"
2011,2011-07-05,2011-08-01,".","CMES00","exposed","int_mid","tuffy",2,1,62,0,13,"AKent",".,"
2011,2011-07-05,2011-08-01,".","CMES00","exposed","int_mid","tuffy",2,1,70,0,13,"AKent",".,"
2011,2011-07-05,2011-08-01,".","CMES00","exposed","int_mid","tuffy",3,1,12,0,13,"AKent",".,"
2011,2011-07-05,2011-08-01,".","CMES00","exposed","int_mid","tuffy",3,1,47,0,13,"AKent",".,"
2011,2011-07-05,2011-08-01,".","CMES00","exposed","int_mid","tuffy",3,1,49,10,13,"AKent",".,"
2011,2011-07-05,2011-08-01,".","CMES00","exposed","int_mid","tuffy",3,1,50,0,13,"AKent",".,"
2011,2011-07-05,2011-08-01,".","CMES00","exposed","int_mid","tuffy",3,1,62,0,13,"AKent",".,"
2011,2011-07-05,2011-08-01,".","CMES00","exposed","int_mid","tuffy",3,1,70,0,13,"AKent",".,"
2011,2011-07-05,2011-08-01,".","CMES00","exposed","int_mid","tuffy",4,1,12,0,13,"AKent",".,"
2011,2011-07-05,2011-08-01,".","CMES00","exposed","int_mid","tuffy",4,1,47,0,13,"AKent",".,"
2011,2011-07-05,2011-08-01,".","CMES00","exposed","int_mid","tuffy",4,1,49,22,13,"AKent",".,"
2011,2011-07-05,2011-08-01,".","CMES00","exposed","int_mid","tuffy",4,1,50,0,13,"AKent",".,"
2011,2011-07-05,2011-08-01,".","CMES00","exposed","int_mid","tuffy",4,1,62,0,13,"AKent",".,"
2011,2011-07-05,2011-08-01,".","CMES00","exposed","int_mid","tuffy",4,1,70,0,13,"AKent",".,"
2011,2011-07-05,2011-08-01,".","CMES00","exposed","int_mid","tuffy",5,1,12,0,13,"AKent",".,"
2011,2011-07-05,2011-08-01,".","CMES00","exposed","int_mid","tuffy",5,1,47,1,13,"AKent",".,"
2011,2011-07-05,2011-08-01,".","CMES00","exposed","int_mid","tuffy",5,1,49,20,13,"AKent",".,"
2011,2011-07-05,2011-08-01,".","CMES00","exposed","int_mid","tuffy",5,1,50,0,13,"AKent",".,"
2011,2011-07-05,2011-08-01,".","CMES00","exposed","int_mid","tuffy",5,1,62,0,13,"AKent",".,"
2011,2011-07-05,2011-08-01,".","CMES00","exposed","int_mid","tuffy",5,1,70,0,13,"AKent",".,"
2011,2011-07-14,2011-07-27,".","FCKX00","exposed","int_mid","tuffy",3,1,12,1,13,"SCook",".,"
2011,2011-07-14,2011-07-27,".","FCKX00","exposed","int_mid","tuffy",3,1,47,132,13,"SCook",".,"
2011,2011-07-14,2011-07-27,".","FCKX00","exposed","int_mid","tuffy",3,1,49,99,13,"SCook",".,"
2011,2011-07-14,2011-07-27,".","FCKX00","exposed","int_mid","tuffy",3,1,50,0,13,"SCook",".,"
2011,2011-07-14,2011-07-27,".","FCKX00","exposed","int_mid","tuffy",3,1,62,0,13,"SCook",".,"
2011,2011-07-14,2011-07-27,".","FCKX00","exposed","int_mid","tuffy",3,1,70,0,13,"SCook",".,"
2011,2011-07-14,2011-07-27,".","FCKX00","exposed","int_mid","tuffy",4,1,12,1,13,"AJohnson",".,"
2011,2011-07-14,2011-07-27,".","FCKX00","exposed","int_mid","tuffy",4,1,47,40,13,"AJohnson",".,"
2011,2011-07-14,2011-07-27,".","FCKX00","exposed","int_mid","tuffy",4,1,49,77,13,"AJohnson",".,"
2011,2011-07-14,2011-07-27,".","FCKX00","exposed","int_mid","tuffy",4,1,50,0,13,"AJohnson",".,"
2011,2011-07-14,2011-07-27,".","FCKX00","exposed","int_mid","tuffy",4,1,62,0,13,"AJohnson",".,"
2011,2011-07-14,2011-07-27,".","FCKX00","exposed","int_mid","tuffy",4,1,70,0,13,"AJohnson",".,"
2011,2011-07-14,2011-07-27,".","FCKX00","exposed","int_mid","tuffy",5,1,12,4,13,"AJohnson",".,"
2011,2011-07-14,2011-07-27,".","FCKX00","exposed","int_mid","tuffy",5,1,47,50,13,"AJohnson",".,"
2011,2011-07-14,2011-07-27,".","FCKX00","exposed","int_mid","tuffy",5,1,49,103,13,"AJohnson",".,"
2011,2011-07-14,2011-07-27,".","FCKX00","exposed","int_mid","tuffy",5,1,50,0,13,"AJohnson",".,"
2011,2011-07-14,2011-07-27,".","FCKX00","exposed","int_mid","tuffy",5,1,62,0,13,"AJohnson",".,"
2011,2011-07-14,2011-07-27,".","FCKX00","exposed","int_mid","tuffy",5,1,70,0,13,"AJohnson",".,"
2011,2011-07-14,2011-07-29,".","BBYX00","exposed","int_low","tuffy",1,1,12,1,13,"SCook",".,"
2011,2011-07-14,2011-07-29,".","BBYX00","exposed","int_low","tuffy",1,1,47,82,13,"SCook",".,"
2011,2011-07-14,2011-07-29,".","BBYX00","exposed","int_low","tuffy",1,1,49,27,13,"SCook",".,"
2011,2011-07-14,2011-07-29,".","BBYX00","exposed","int_low","tuffy",1,1,50,0,13,"SCook",".,"
2011,2011-07-14,2011-07-29,".","BBYX00","exposed","int_low","tuffy",1,1,62,0,13,"SCook",".,"
2011,2011-07-14,2011-07-29,".","BBYX00","exposed","int_low","tuffy",1,1,70,0,13,"SCook",".,"
2011,2011-07-14,2011-07-29,".","BBYX00","exposed","int_low","tuffy",2,1,12,1,13,"AJohnson",".,"
2011,2011-07-14,2011-07-29,".","BBYX00","exposed","int_low","tuffy",2,1,47,141,13,"AJohnson",".,"
2011,2011-07-14,2011-07-29,".","BBYX00","exposed","int_low","tuffy",2,1,49,75,13,"AJohnson",".,"
2011,2011-07-14,2011-07-29,".","BBYX00","exposed","int_low","tuffy",2,1,50,0,13,"AJohnson",".,"
2011,2011-07-14,2011-07-29,".","BBYX00","exposed","int_low","tuffy",2,1,62,0,13,"AJohnson",".,"
2011,2011-07-14,2011-07-29,".","BBYX00","exposed","int_low","tuffy",2,1,70,0,13,"AJohnson",".,"
2011,2011-07-14,2011-07-29,".","BBYX00","exposed","int_low","tuffy",3,1,12,2,13,"SCook",".,"
2011,2011-07-14,2011-07-29,".","BBYX00","exposed","int_low","tuffy",3,1,47,172,13,"SCook",".,"
2011,2011-07-14,2011-07-29,".","BBYX00","exposed","int_low","tuffy",3,1,49,86,13,"SCook",".,"
2011,2011-07-14,2011-07-29,".","BBYX00","exposed","int_low","tuffy",3,1,50,0,13,"SCook",".,"
2011,2011-07-14,2011-07-29,".","BBYX00","exposed","int_low","tuffy",3,1,62,0,13,"SCook",".,"
2011,2011-07-14,2011-07-29,".","BBYX00","exposed","int_low","tuffy",3,1,70,0,13,"SCook",".,"
2011,2011-07-14,2011-07-29,".","BBYX00","exposed","int_low","tuffy",4,1,12,0,13,"SCook",".,"
2011,2011-07-14,2011-07-29,".","BBYX00","exposed","int_low","tuffy",4,1,47,157,13,"SCook",".,"
2011,2011-07-14,2011-07-29,".","BBYX00","exposed","int_low","tuffy",4,1,49,75,13,"SCook",".,"
2011,2011-07-14,2011-07-29,".","BBYX00","exposed","int_low","tuffy",4,1,50,0,13,"SCook",".,"
2011,2011-07-14,2011-07-29,".","BBYX00","exposed","int_low","tuffy",4,1,62,1,13,"SCook",".,"
2011,2011-07-14,2011-07-29,".","BBYX00","exposed","int_low","tuffy",4,1,70,0,13,"SCook",".,"
2011,2011-07-14,2011-07-29,".","BBYX00","exposed","int_low","tuffy",5,1,12,0,13,"AJohnson",".,"
2011,2011-07-14,2011-07-29,".","BBYX00","exposed","int_low","tuffy",5,1,47,70,13,"AJohnson",".,"
2011,2011-07-14,2011-07-29,".","BBYX00","exposed","int_low","tuffy",5,1,49,53,13,"AJohnson",".,"
2011,2011-07-14,2011-07-29,".","BBYX00","exposed","int_low","tuffy",5,1,50,0,13,"AJohnson",".,"
2011,2011-07-14,2011-07-29,".","BBYX00","exposed","int_low","tuffy",5,1,62,0,13,"AJohnson",".,"
2011,2011-07-14,2011-07-29,".","BBYX00","exposed","int_low","tuffy",5,1,70,0,13,"AJohnson",".,"
2011,2011-07-14,2011-07-29,".","BBYX00","exposed","int_mid","tuffy",1,1,12,0,13,"SCook",".,"
