campus,method,survey_year,year,site,latitude,longitude,MPA_Name,site_designation,site_status
UCSC,SBTL_SWATH,2019,2019,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2018,2018,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2017,2017,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2016,2016,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2014,2014,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2013,2013,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2012,2012,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2011,2011,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2010,2010,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2009,2009,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2008,2008,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2015,2015,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2006,2006,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2003,2003,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2002,2002,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2001,2001,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2000,2000,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,1999,1999,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2006,2006,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2023,2023,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2022,2022,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2021,2021,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2019,2019,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2018,2018,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2023,2023,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2016,2016,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2015,2015,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2016,2016,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2004,2004,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2013,2013,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2014,2014,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2013,2013,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2010,2010,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2011,2011,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2009,2009,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2003,2003,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2007,2007,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2005,2005,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2004,2004,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2003,2003,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2002,2002,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2001,2001,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2000,2000,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2020,2020,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,1999,1999,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2023,2023,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2010,2010,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2019,2019,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2015,2015,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,1999,1999,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2012,2012,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2001,2001,MONASTERY_DC,36.5254,-121.9333,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2003,2003,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2021,2021,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2018,2018,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2020,2020,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2018,2018,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2016,2016,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2015,2015,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2007,2007,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2007,2007,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2008,2008,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2009,2009,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2011,2011,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2005,2005,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2000,2000,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2009,2009,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2014,2014,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2006,2006,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2001,2001,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2021,2021,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2013,2013,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2002,2002,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2009,2009,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2023,2023,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2022,2022,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2020,2020,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2019,2019,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2005,2005,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2016,2016,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2015,2015,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2014,2014,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2010,2010,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2008,2008,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2001,2001,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2004,2004,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2021,2021,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2006,2006,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2005,2005,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2004,2004,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2002,2002,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2000,2000,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,1999,1999,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2022,2022,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2022,2022,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2020,2020,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2019,2019,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2013,2013,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2003,2003,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2017,2017,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2016,2016,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2017,2017,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2015,2015,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2014,2014,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2013,2013,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2011,2011,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2010,2010,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2018,2018,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2008,2008,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2007,2007,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2006,2006,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2004,2004,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2023,2023,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2010,2010,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2003,2003,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2002,2002,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2001,2001,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2000,2000,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2017,2017,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,1999,1999,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2011,2011,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,1999,1999,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_FISH,2023,2023,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_UPC,2019,2019,MONASTERY_UC,36.5253,-121.9305,Point Lobos SMR,SMR,MPA
UCSC,SBTL_SWATH,2019,2019,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_UPC,2023,2023,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_UPC,2009,2009,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_UPC,2021,2021,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_UPC,2018,2018,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_UPC,2008,2008,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_UPC,2017,2017,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_UPC,2016,2016,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_UPC,2007,2007,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_UPC,2011,2011,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_SWATH,2022,2022,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_SWATH,2018,2018,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_SWATH,2007,2007,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_SWATH,2008,2008,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_SWATH,2010,2010,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_SWATH,2020,2020,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_SWATH,2017,2017,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_FISH,2019,2019,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_SWATH,2011,2011,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_UPC,2020,2020,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_SWATH,2009,2009,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_SWATH,2016,2016,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_FISH,2016,2016,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_SWATH,2021,2021,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_UPC,2019,2019,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_FISH,2023,2023,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_FISH,2022,2022,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_UPC,2022,2022,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_FISH,2021,2021,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_FISH,2020,2020,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_FISH,2017,2017,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_FISH,2010,2010,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_FISH,2011,2011,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_FISH,2018,2018,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_FISH,2009,2009,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_FISH,2008,2008,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_FISH,2007,2007,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_UPC,2010,2010,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSC,SBTL_SWATH,2023,2023,MONTANA_DE_ORO,35.2332,-120.8908,Point Buchon SMR,SMR,MPA
UCSB,SBTL_UPC,2017,2017,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_SWATH,2002,2002,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_SWATH,2000,2000,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_FISH,2008,2008,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_FISH,2004,2004,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_UPC,2016,2016,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_FISH,2015,2015,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_SWATH,2001,2001,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_FISH,1999,1999,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_FISH,2000,2000,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_SWATH,1999,1999,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_UPC,2014,2014,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_UPC,2012,2012,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_QUAD,2010,2010,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_UPC,2010,2010,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_UPC,2008,2008,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_FISH,2013,2013,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_SWATH,2018,2018,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_QUAD,2007,2007,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_FISH,2010,2010,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_FISH,2012,2012,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_SWATH,2022,2022,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_UPC,2002,2002,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_FISH,2003,2003,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_UPC,2001,2001,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_UPC,2000,2000,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_QUAD,2009,2009,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_SWATH,2023,2023,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_QUAD,2002,2002,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_FISH,2001,2001,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_QUAD,2001,2001,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_SWATH,2020,2020,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_QUAD,2000,2000,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_SWATH,2019,2019,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_FISH,2023,2023,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_SWATH,2017,2017,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_FISH,2014,2014,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_UPC,2009,2009,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_SWATH,2016,2016,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_FISH,2022,2022,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_SWATH,2015,2015,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_SWATH,2014,2014,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_SWATH,2013,2013,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_UPC,2011,2011,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_FISH,2021,2021,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_SWATH,2021,2021,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_SWATH,2012,2012,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_FISH,2005,2005,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_SWATH,2011,2011,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_FISH,2020,2020,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_QUAD,2008,2008,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_UPC,1999,1999,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_SWATH,2010,2010,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_FISH,2006,2006,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_FISH,2009,2009,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_UPC,2015,2015,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_FISH,2019,2019,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_SWATH,2009,2009,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_FISH,2007,2007,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_FISH,2002,2002,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_SWATH,2008,2008,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_FISH,2018,2018,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_SWATH,2007,2007,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_FISH,2017,2017,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_UPC,2023,2023,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_UPC,2022,2022,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_FISH,2011,2011,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_UPC,2021,2021,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_UPC,2007,2007,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_UPC,2020,2020,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
UCSB,SBTL_FISH,2016,2016,NAPLES_CEN,34.4219,-119.9515,Naples SMCA,SMCA,MPA
